City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
327,mostovskoy,44.4122,40.7936,17.970000000000027,81,66,1.74,RU,1690237121
328,mjolby,58.326,15.1237,15.600000000000023,96,18,2.61,SE,1690237122
329,hammerfest,70.6634,23.6821,11.25,87,75,4.12,NO,1690237122
330,taupo,-38.6833,176.0833,8.890000000000043,89,97,2.44,NZ,1690237122
331,palikir - national government center,6.9248,158.1611,28.470000000000027,94,100,2.57,FM,1690237122
332,tralee,52.2704,-9.7026,11.700000000000045,88,82,2.07,IE,1690237122
333,at taj,24.2049,23.2857,31.100000000000023,16,2,3.81,LY,1690237122
334,mount isa,-20.7333,139.5,13.870000000000005,51,40,5.14,AU,1690237122
335,toumodi,6.5613,-5.0158,22.900000000000034,97,100,1.56,CI,1690237123
336,urumqi,43.801,87.6005,24.53000000000003,34,0,1.0,CN,1690236969
337,mana,5.6592,-53.7767,26.79000000000002,85,100,4.44,GF,1690237123
338,thinadhoo,0.5333,72.9333,28.28000000000003,79,100,5.69,MV,1690237123
339,nemuro,43.3236,145.575,17.930000000000007,93,81,6.49,JP,1690237123
340,katsuren-haebaru,26.3369,127.8719,29.210000000000036,79,40,3.6,JP,1690237123
341,luderitz,-26.6481,15.1594,13.670000000000016,65,92,3.38,NA,1690237124
342,bodo,67.28,14.405,14.870000000000005,92,75,4.12,NO,1690237124
343,inarajan village,13.2736,144.7484,29.110000000000014,89,100,5.62,GU,1690237124
344,isiro,2.7739,27.616,19.189999999999998,96,33,0.66,CD,1690237124
345,coquimbo,-29.9533,-71.3436,15.850000000000023,77,0,2.57,CL,1690236832
346,castillos,-34.1667,-53.8333,8.100000000000023,95,100,2.15,UY,1690237125
347,praia da vitoria,38.7333,-27.0667,24.140000000000043,78,75,3.96,PT,1690237125
348,pacocha,-17.5833,-71.3333,16.850000000000023,82,6,2.26,PE,1690237125
349,mirny,62.5353,113.9611,19.02000000000004,72,18,4.02,RU,1690237125
350,iquitos,-3.7481,-73.2472,24.02000000000004,94,75,2.57,PE,1690237126
351,ak'ordat,15.5486,37.8867,28.230000000000018,52,95,2.86,ER,1690237126
352,fort-shevchenko,44.5086,50.263,26.189999999999998,73,100,8.5,KZ,1690237126
353,mejit,10.2753,170.8646,28.24000000000001,79,98,7.69,MH,1690237126
354,arteche,12.2645,125.4048,26.160000000000025,84,100,6.4,PH,1690237126
355,chonchi,-42.6128,-73.8092,7.840000000000032,96,100,4.21,CL,1690237064
356,pathein,16.7833,94.7333,25.600000000000023,91,92,1.58,MM,1690237126
357,morris,40.8334,-74.5329,28.420000000000016,48,40,5.66,US,1690237127
358,pingyin,36.2831,116.4453,26.100000000000023,77,99,3.97,CN,1690237127
359,zaqatala,41.6336,46.6433,21.260000000000048,94,100,2.06,AZ,1690237127
360,chegdomyn,51.1167,133.0167,17.850000000000023,99,100,0.77,RU,1690237127
361,crane,31.3974,-102.3501,38.420000000000016,15,0,5.99,US,1690237127
362,glenfield park,-35.1372,147.334,3.660000000000025,88,4,1.5,AU,1690237127
363,siwa oasis,29.2041,25.5195,32.89000000000004,26,0,6.49,EG,1690237127
364,callaway,30.153,-85.5699,32.03000000000003,73,0,7.2,US,1690237128
365,santo amaro da imperatriz,-27.6881,-48.7786,21.08000000000004,100,8,0.82,BR,1690237128
366,kudat,6.8837,116.8477,26.960000000000036,83,20,2.57,MY,1690237128
367,al hufuf,25.3646,49.5653,34.19,15,0,1.03,SA,1690237128
368,ishinomaki,38.4167,141.3,26.0,83,73,1.91,JP,1690237128
369,millau,44.0833,2.9167,18.340000000000032,66,99,4.07,FR,1690237128
370,pointe-noire,-4.7761,11.8635,21.25,89,6,2.37,CG,1690237128
371,slavgorod,52.9978,78.6449,16.980000000000018,64,3,4.0,RU,1690237044
372,okola,4.0167,11.3833,20.83000000000004,96,100,2.39,CM,1690237129
373,broken hill,-31.95,141.4333,5.600000000000023,94,0,4.17,AU,1690237129
374,luzino,54.9481,73.0353,13.870000000000005,94,0,3.0,RU,1690237129
375,polyarnyy,69.1989,33.4478,9.230000000000018,95,100,4.78,RU,1690237129
376,shetpe,44.1667,52.1167,29.480000000000018,36,100,3.83,KZ,1690237129
377,valdosta,30.8327,-83.2785,31.950000000000045,67,75,2.06,US,1690237022
378,ponta delgada,37.7333,-25.6667,22.400000000000034,88,40,2.06,PT,1690237130
379,birao,10.2849,22.7882,25.05000000000001,81,81,2.19,CF,1690237130
380,tucuma,-0.1833,-50.05,27.420000000000016,77,68,3.59,BR,1690236945
381,holualoa,19.6228,-155.9522,28.210000000000036,75,40,5.66,US,1690236928
382,comodoro rivadavia,-45.8667,-67.5,4.920000000000016,65,0,2.57,AR,1690236935
383,harper,4.375,-7.7169,25.340000000000032,84,97,4.33,LR,1690237130
384,yoko,5.5333,12.3167,18.24000000000001,99,80,1.74,CM,1690237131
385,sydney mines,46.2367,-60.2177,27.83000000000004,70,75,4.12,CA,1690237131
386,samana,19.2056,-69.3369,27.980000000000018,75,41,4.27,DO,1690237132
387,gedo,9.0167,37.45,11.160000000000025,95,100,0.93,ET,1690237132
388,aykhal,66.0,111.5,14.54000000000002,85,95,3.5,RU,1690237132
389,kailua-kona,19.6406,-155.9956,30.28000000000003,75,40,5.66,US,1690237132
390,kilju,40.9642,129.3278,24.200000000000045,78,0,1.78,KP,1690237132
391,bogatic,44.8375,19.4806,24.55000000000001,74,67,2.98,RS,1690237133
392,levuka,50.1834,-105.4011,36.85000000000002,26,75,4.63,CA,1690237133
393,muncar,-8.4333,114.3333,22.920000000000016,92,69,1.71,ID,1690237133
394,mabama,-5.1333,32.5333,20.08000000000004,41,0,1.52,TZ,1690237133
395,zaozersk,69.4005,32.4476,8.75,97,100,4.91,RU,1690237133
396,tommot,58.9564,126.2925,19.5,83,100,0.39,RU,1690237133
397,farkhar,36.5729,69.8578,24.620000000000005,32,56,1.79,AF,1690237133
398,sandnessjoen,66.0217,12.6316,13.060000000000002,94,75,2.57,NO,1690237134
399,boiling springs,35.0465,-81.9818,32.27000000000004,48,0,0.45,US,1690237134
400,penzance,50.1186,-5.5371,14.379999999999995,80,100,4.92,GB,1690237134
401,gwadar,25.1216,62.3254,28.360000000000014,83,99,4.26,PK,1690237134
402,isangel,-19.55,169.2667,20.060000000000002,94,100,0.0,VU,1690237134
403,kharp,66.8014,65.8081,17.99000000000001,68,100,1.68,RU,1690237134
404,paranaiba,-19.6772,-51.1908,24.310000000000002,31,0,1.55,BR,1690237134
405,ivins,37.1686,-113.6794,41.23000000000002,17,79,3.13,US,1690237134
406,rudnichnyy,59.617,52.4703,11.78000000000003,99,91,1.9,RU,1690237135
407,sol'tsy,58.1239,30.3238,10.580000000000041,95,36,2.5,RU,1690237135
408,moengo,5.6167,-54.4,24.480000000000018,96,95,1.29,SR,1690237135
409,gebeit,21.0667,36.3167,31.850000000000023,14,29,1.39,SD,1690237135
410,shimoda,34.6667,138.95,26.79000000000002,79,8,3.11,JP,1690237135
411,lihue,21.9789,-159.3672,28.77000000000004,78,75,5.66,US,1690237135
412,baotou,40.6522,109.8222,22.890000000000043,47,1,3.54,CN,1690237136
413,riyadh,24.6877,46.7219,33.08000000000004,10,100,1.82,SA,1690236957
414,arno,60.1167,18.6333,14.340000000000032,89,26,4.27,SE,1690237136
415,cronulla,-34.05,151.15,9.960000000000036,88,20,4.12,AU,1690237136
416,balabac,7.9868,117.0645,27.370000000000005,83,99,7.53,PH,1690237136
417,gaspe,48.8334,-64.4819,22.120000000000005,78,20,3.09,CA,1690237136
418,tymovskoye,50.8456,142.655,21.090000000000032,77,77,1.27,RU,1690237136
419,alvand,36.3187,49.1678,19.25,54,47,3.1,IR,1690237137
420,akjoujt,19.6969,-14.4164,32.910000000000025,35,55,7.16,MR,1690237137
421,aral,40.5156,81.2636,27.680000000000007,33,43,1.51,CN,1690237137
422,pisco,-13.7,-76.2167,21.03000000000003,73,0,6.69,PE,1690237137
423,ancud,-41.8697,-73.8203,8.54000000000002,95,100,9.05,CL,1690237137
424,mazagao,-0.115,-51.2894,30.03000000000003,68,62,1.83,BR,1690237137
425,al kharijah,25.4514,30.5464,32.379999999999995,15,2,2.23,EG,1690237137
426,strezhevoy,60.7333,77.5889,17.689999999999998,85,99,1.47,RU,1690237138
427,tomatlan,19.9333,-105.25,32.27000000000004,58,59,4.06,MX,1690237138
428,kumeny,58.1089,49.9161,11.970000000000027,90,48,2.24,RU,1690237138
429,haflong,25.1833,93.0333,22.82000000000005,97,93,1.08,IN,1690237138
430,borogontsy,62.6683,131.1683,22.32000000000005,70,35,2.63,RU,1690237138
431,peace river,56.2501,-117.286,22.170000000000016,68,75,4.63,CA,1690236937
432,khanty-mansiysk,61.0042,69.0019,16.060000000000002,100,0,0.0,RU,1690237138
433,souillac,-20.5167,57.5167,22.210000000000036,88,40,1.54,MU,1690236964
434,akcakale,36.7111,38.9475,30.55000000000001,29,0,7.28,TR,1690237139
435,taguatinga,-12.3857,-46.5711,26.99000000000001,38,49,4.14,BR,1690237139
436,impfondo,1.6381,18.0667,23.58000000000004,83,14,1.35,CG,1690237139
437,ilebo,-4.3167,20.5833,24.700000000000045,49,23,0.87,CD,1690237139
438,howrah,22.5892,88.3103,28.0,89,20,2.06,IN,1690237140
439,le port,-20.9373,55.2919,20.980000000000018,85,17,1.58,RE,1690237140
440,aldan,58.6031,125.3894,18.930000000000007,77,100,0.1,RU,1690237140
441,yuscaran,13.9333,-86.85,28.58000000000004,48,94,3.84,HN,1690237140
442,road town,18.4167,-64.6167,31.05000000000001,78,15,8.72,VG,1690237140
443,vryburg,-26.9566,24.7284,6.770000000000039,18,77,2.52,ZA,1690237140
444,villa de cos,23.2833,-102.35,26.379999999999995,33,96,5.94,MX,1690237140
445,happy valley-goose bay,53.3168,-60.3315,21.170000000000016,78,75,5.66,CA,1690237141
446,conchas,-23.0153,-48.0106,21.090000000000032,41,1,1.67,BR,1690237141
447,thief river falls,48.1191,-96.1812,30.53000000000003,51,20,3.09,US,1690237057
448,zhosaly,45.4878,64.0781,31.450000000000045,22,6,3.29,KZ,1690237141
449,as sulayyil,20.4607,45.5779,34.14000000000004,9,99,2.8,SA,1690237142
450,marka,1.7159,44.7717,24.430000000000007,84,88,7.41,SO,1690237142
451,birjand,32.8663,59.2211,23.260000000000048,17,0,0.0,IR,1690237142
452,kuta,-8.7233,115.1723,25.970000000000027,88,40,4.63,ID,1690237142
453,uturoa,-16.7333,-151.4333,26.75,81,18,6.86,PF,1690237142
454,markapur,15.7333,79.2833,25.230000000000018,84,100,8.81,IN,1690237143
455,pantai remis,4.4557,100.6288,25.010000000000048,82,85,1.13,MY,1690237143
456,tharangambadi,11.0319,79.8528,26.120000000000005,78,100,5.44,IN,1690237143
457,malvan,16.0667,73.4667,26.689999999999998,85,100,9.45,IN,1690237143
458,richards bay,-28.783,32.0377,15.990000000000009,73,100,3.19,ZA,1690237143
459,naze,28.3667,129.4833,27.510000000000048,82,100,5.03,JP,1690237143
460,brezina,33.0989,1.2608,31.99000000000001,12,16,3.24,DZ,1690237144
461,puerto deseado,-47.7503,-65.8938,4.7000000000000455,77,90,9.83,AR,1690237144
462,luang prabang,19.8856,102.1347,22.74000000000001,100,98,0.61,LA,1690237144
463,dompu,-8.5356,118.4622,20.840000000000032,97,30,1.43,ID,1690237144
464,badr hunayn,23.7829,38.7905,31.590000000000032,25,9,0.67,SA,1690237144
465,san ignacio de velasco,-16.3667,-60.95,25.54000000000002,32,0,1.56,BO,1690237145
466,prestatyn,53.3375,-3.4078,13.920000000000016,76,48,0.45,GB,1690237145
467,bulgan,48.8125,103.5347,12.450000000000045,83,63,0.69,MN,1690237145
468,lulea,65.5842,22.1547,13.04000000000002,76,100,3.09,SE,1690237145
469,orcopampa,-15.2661,-72.3417,12.629999999999995,25,51,4.52,PE,1690237146
470,itoigawa,37.0333,137.85,27.79000000000002,70,6,0.73,JP,1690237146
471,itoman,26.1247,127.6694,29.210000000000036,79,75,5.14,JP,1690237146
472,n'zeto,-7.2312,12.8666,20.730000000000018,91,4,1.19,AO,1690237146
473,bawku,11.0616,-0.2417,25.010000000000048,84,79,2.66,GH,1690237146
474,dauphin,51.1494,-100.0502,25.08000000000004,61,0,3.6,CA,1690237146
475,hobyo,5.3505,48.5268,25.04000000000002,77,64,12.92,SO,1690237147
476,mpongwe,-13.5091,28.155,14.930000000000007,56,0,2.25,ZM,1690237147
477,atamanovka,51.93,113.63,15.240000000000009,82,100,0.29,RU,1690237148
478,mata-utu,-13.2816,-176.1745,26.80000000000001,76,99,8.47,WF,1690237148
479,puerto aysen,-45.4,-72.7,2.890000000000043,99,100,1.56,CL,1690237148
480,kulhudhuffushi,6.6221,73.07,27.82000000000005,80,94,5.06,MV,1690237148
481,bundi,25.4417,75.6417,29.82000000000005,70,100,3.21,IN,1690237149
482,borzya,50.3833,116.5167,17.03000000000003,81,100,1.26,RU,1690237149
483,el porvenir,13.7617,-87.3458,30.629999999999995,58,84,0.94,HN,1690237149
484,solleftea,63.1667,17.2667,15.920000000000016,98,100,1.08,SE,1690237149
485,contamana,-7.3333,-75.0167,32.450000000000045,43,55,1.82,PE,1690237150
486,vilyuchinsk,52.9306,158.4028,21.150000000000034,77,17,4.48,RU,1690237150
487,talcahuano,-36.7167,-73.1167,11.82000000000005,87,100,6.17,CL,1690237150
488,abbeville,50.1,1.8333,16.25,88,80,3.35,FR,1690237150
489,arzgir,45.3728,44.2206,22.600000000000023,73,76,2.03,RU,1690237150
490,mahina,-17.5065,-149.489,29.870000000000005,74,20,4.63,PF,1690237150
491,avarua,-21.2078,-159.775,25.03000000000003,78,100,4.12,CK,1690237151
492,muisne,0.6,-80.0333,26.010000000000048,86,85,5.55,EC,1690237151
493,aldama,22.9167,-98.0667,30.210000000000036,59,100,3.3,MX,1690237151
494,burang,30.25,81.1667,11.25,80,98,1.88,CN,1690237151
495,al wakrah,24.85,51.3333,33.05000000000001,46,100,2.18,QA,1690237151
496,los alamos,35.8881,-106.307,32.58000000000004,43,48,5.31,US,1690236967
497,pepper pike,41.4784,-81.4637,28.350000000000023,57,0,3.09,US,1690237152
498,leninskoye,41.7589,69.3864,27.08000000000004,27,0,2.0,KZ,1690237152
499,blacksburg,37.2296,-80.4139,30.210000000000036,61,40,1.54,US,1690236964
500,bandar abbas,27.1865,56.2808,32.99000000000001,75,40,3.09,IR,1690237153
501,mil'kovo,55.6078,37.7956,14.220000000000027,95,100,1.72,RU,1690237153
502,port-vila,-17.7338,168.3219,21.78000000000003,94,100,6.69,VU,1690237153
503,gizo,-8.103,156.8419,26.33000000000004,85,100,7.3,SB,1690237153
504,hlukhiv,51.6782,33.9162,15.990000000000009,84,100,3.98,UA,1690237153
505,nabire,-3.3667,135.4833,24.49000000000001,88,81,2.01,ID,1690237153
506,callao,-12.0667,-77.15,22.160000000000025,64,20,7.72,PE,1690237154
507,kolonia,50.9333,6.95,16.129999999999995,85,75,2.06,DE,1690237154
508,taulaga,-11.0553,-171.0883,28.090000000000032,75,26,8.94,AS,1690237154
509,coronel dorrego,-38.7187,-61.2873,6.310000000000002,63,76,3.94,AR,1690237154
510,fredrikstad,59.2181,10.9298,14.970000000000027,100,100,4.12,NO,1690237154
511,puerto ayacucho,5.6639,-67.6236,27.140000000000043,85,69,0.96,VE,1690236997
512,baissa,7.2333,10.6333,22.720000000000027,98,100,0.45,NG,1690237155
513,alaghsas,17.0187,8.0168,32.69,36,41,7.85,NE,1690237155
514,tulun,54.5611,100.5792,12.110000000000014,92,47,0.86,RU,1690237155
515,douglas,41.3,-96.167,33.670000000000016,60,0,3.6,US,1690237155
516,severo-yeniseyskiy,60.3725,93.0408,13.189999999999998,93,12,0.55,RU,1690237155
517,kalutara,6.5831,79.9593,25.28000000000003,89,96,2.19,LK,1690237155
518,madaoua,14.073,5.96,30.83000000000004,51,15,6.95,NE,1690237156
519,cockburn town,21.4612,-71.1419,29.980000000000018,66,40,5.14,TC,1690237156
520,polla,40.5171,15.498,25.49000000000001,30,0,2.89,IT,1690237156
521,taroa,8.7058,171.2275,28.900000000000034,73,98,7.28,MH,1690237156
522,ghat,24.9647,10.1728,31.950000000000045,11,44,0.95,LY,1690237156
523,montelibano,7.9829,-75.4229,30.879999999999995,79,94,3.29,CO,1690237156
524,la mira,18.035,-102.3266,30.410000000000025,64,100,3.51,MX,1690237157
525,chernomorskoye,45.5039,32.6997,22.730000000000018,76,0,2.36,UA,1690237157
526,starkville,33.4504,-88.8184,33.210000000000036,55,0,0.29,US,1690237157
527,azul,-36.777,-59.8585,5.189999999999998,74,54,3.52,AR,1690237157
528,karratha,-20.7377,116.8463,15.710000000000036,42,0,7.11,AU,1690237157
529,qurayyat,31.3318,37.3428,27.100000000000023,26,0,3.6,SA,1690237157
530,pandan,14.0453,124.1694,27.29000000000002,87,100,9.93,PH,1690237158
531,clovis,36.8252,-119.7029,39.710000000000036,19,75,4.12,US,1690236925
532,lilongwe,-13.9669,33.7873,18.04000000000002,52,0,1.22,MW,1690237039
533,ocos,14.5094,-92.1933,33.10000000000002,63,92,2.52,GT,1690237158
534,puerto cabezas,14.0351,-83.3888,28.980000000000018,89,75,3.09,NI,1690237159
535,richlands,37.0932,-81.7937,29.52000000000004,50,0,2.06,US,1690237076
536,antofagasta,-23.65,-70.4,17.600000000000023,82,40,2.77,CL,1690237159
537,woodmoor,39.1014,-104.8475,31.950000000000045,29,40,5.66,US,1690237159
538,mahenge,-8.6833,36.7167,15.850000000000023,64,3,0.48,TZ,1690237159
539,cuito,-12.3833,16.9333,13.410000000000025,25,10,0.8,AO,1690237159
540,ewo,-0.8725,14.8206,24.670000000000016,76,38,1.71,CG,1690237160
541,wenatchee,47.4235,-120.3103,28.470000000000027,37,100,8.75,US,1690237160
542,noshiro,40.2039,140.0242,25.360000000000014,77,2,2.55,JP,1690237160
543,cabedelo,-6.9811,-34.8339,24.370000000000005,83,2,6.27,BR,1690237160
544,novodvinsk,64.4165,40.8122,10.310000000000002,98,44,1.91,RU,1690237157
545,sechura,-5.5569,-80.8222,25.970000000000027,60,88,7.37,PE,1690237160
546,kurchatov,51.6601,35.6521,19.230000000000018,66,80,4.35,RU,1690237161
547,katsuura,35.1333,140.3,26.140000000000043,84,16,3.25,JP,1690237161
548,villa rica,33.7321,-84.9191,33.150000000000034,51,0,0.89,US,1690237096
549,buckie,57.6757,-2.9624,11.879999999999995,89,78,6.66,GB,1690237161
